Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
QHU36849,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36850,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36846,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU36847,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36844,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36845,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36843,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36852,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36859,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36862,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36860,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36861,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,419,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,nucleocapsid phosphoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36857,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36858,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,61,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF6 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36856,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU36853,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36854,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36834,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36835,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36833,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36855,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36832,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36828,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,61,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,ORF6 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36826,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU36824,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36872,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36868,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,61,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,ORF6 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36866,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU36863,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36864,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79182,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU79176,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79174,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36870,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36871,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,419,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,nucleocapsid phosphoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36869,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU79171,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79179,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,43,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF7b protein [Severe acute respiratory syndrome coronavirus 2]
QHU79173,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,1273,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,surface glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79181,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,419,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,nucleocapsid phosphoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36865,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36867,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B., Li,M.",,"China: Hubei, Wuhan",Homo sapiens,lung,2020-01-01,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79177,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,61,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF6 protein [Severe acute respiratory syndrome coronavirus 2]
QHU79180,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU79172,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,4405,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,orf1a polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79175,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU79178,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,partial,,,"Smura,T., Kuivanen,S., Broas,M., Peltola,J., Kallio-Kokko,H., Vapalahti,O.",,Finland,Homo sapiens,,2020-01-29,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36838,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,61,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF6 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36841,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,419,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,nucleocapsid phosphoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36842,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36839,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36840,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU36836,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU36837,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Wu,Z., Wu,C., Liu,Y., Yang,J., Liu,B.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-30,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36831,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,419,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,nucleocapsid phosphoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36825,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,ORF3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36823,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,7096,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,orf1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36829,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,ORF7a protein [Severe acute respiratory syndrome coronavirus 2]
QHU36827,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU36830,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Ren,L., Wang,J., Jin,Q., Xiang,Z., Li,Y., Wu,Z., Wu,C., Liu,Y.",,"China: Hubei, Wuhan",Homo sapiens,lung,2019-12-23,,ORF8 protein [Severe acute respiratory syndrome coronavirus 2]
QHU79202,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,38,GenBank,complete,,,"Queen,K., Tamin,A., Harcourt,J., Tao,Y., Paden,C.R., Zhang,J., Li,Y., Uehara,A., Lu,X., Kamili,S., Gautam,R., Wang,H., Murray,J.R., Gerber,S.I., Lindstrom,S., Thornburg,N., Tong,S.",,USA: WA,Homo sapiens,oronasopharynx,2020-01-25,,orf10 protein [Severe acute respiratory syndrome coronavirus 2]
QHU79196,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,75,GenBank,complete,,,"Queen,K., Tamin,A., Harcourt,J., Tao,Y., Paden,C.R., Zhang,J., Li,Y., Uehara,A., Lu,X., Kamili,S., Gautam,R., Wang,H., Murray,J.R., Gerber,S.I., Lindstrom,S., Thornburg,N., Tong,S.",,USA: WA,Homo sapiens,oronasopharynx,2020-01-25,,envelope protein [Severe acute respiratory syndrome coronavirus 2]
QHU79197,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,222,GenBank,complete,,,"Queen,K., Tamin,A., Harcourt,J., Tao,Y., Paden,C.R., Zhang,J., Li,Y., Uehara,A., Lu,X., Kamili,S., Gautam,R., Wang,H., Murray,J.R., Gerber,S.I., Lindstrom,S., Thornburg,N., Tong,S.",,USA: WA,Homo sapiens,oronasopharynx,2020-01-25,,membrane glycoprotein [Severe acute respiratory syndrome coronavirus 2]
QHU79195,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,275,GenBank,complete,,,"Queen,K., Tamin,A., Harcourt,J., Tao,Y., Paden,C.R., Zhang,J., Li,Y., Uehara,A., Lu,X., Kamili,S., Gautam,R., Wang,H., Murray,J.R., Gerber,S.I., Lindstrom,S., Thornburg,N., Tong,S.",,USA: WA,Homo sapiens,oronasopharynx,2020-01-25,,orf3a protein [Severe acute respiratory syndrome coronavirus 2]
QHU79200,2020-02-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,121,GenBank,complete,,,"Queen,K., Tamin,A., Harcourt,J., Tao,Y., Paden,C.R., Zhang,J., Li,Y., Uehara,A., Lu,X., Kamili,S., Gautam,R., Wang,H., Murray,J.R., Gerber,S.I., Lindstrom,S., Thornburg,N., Tong,S.",,USA: WA,Homo sapiens,oronasopharynx,2020-01-25,,orf8 protein [Severe acute respiratory syndrome coronavirus 2]
